id,date,latitude,longitude,timestamp,temp,feels_like,humidity,pressure,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,snow_1h,elevation,errors
2685,09-07-2024,26.89,-99.26,1720501200,30.99,36.98,68,1012,3.06,142,0,74,0,0,93,[]
2686,10-07-2024,26.89,-99.26,1720587600,30.19,36.82,75,1014,5.91,140,0,19,0,0,93,[]
2687,20-07-2024,29.287,-94.8175,1721451600,27.08,30.12,82,1016,1.38,17,0,97,0.18,0,8,[]
2688,22-07-2024,32.87,-96.67,1721624400,25.38,26.06,80,1015,0.89,186,1.34,87,0,0,185,[]
2689,22-07-2024,30.1091,-95.2362,1721624400,25.68,25.74,55,1015,1.81,162,0,61,0,0,37,[]
2690,23-07-2024,30.07,-99.25,1721710800,21.47,22.18,96,1017,3.09,100,0,100,0.25,0,521,[]
2691,23-07-2024,29.9833,-100.2526,1721710800,23.83,24.46,84,1016,3.37,77,0,88,0.51,0,711,[]
2692,23-07-2024,29.96,-99.21,1721710800,21.13,21.81,96,1017,3.09,100,0,100,2.12,0,520,[]
2693,23-07-2024,29.99,-99.83,1721710800,22.8,23.43,88,1016,3.03,92,0,97,0.12,0,731,[]
2694,23-07-2024,30.42,-99.67,1721710800,22.86,23.66,94,1017,3.6,70,0,100,2.08,0,548,[]
2695,23-07-2024,29.72,-99.1,1721710800,23.89,24.66,89,1016,2.17,82,0,100,0,0,393,[]
2696,23-07-2024,33.68,-96.64,1721710800,22.75,23.38,88,1016,0,0,0,0,0,0,243,[]
2697,23-07-2024,33.6427,-96.6199,1721710800,22.81,23.44,88,1016,0,0,0,0,0,0,224,[]
2698,23-07-2024,30.24,-95.4657,1721710800,23.1,23.97,96,1016,0,0,0,0,0,0,45,[]
2699,25-07-2024,27.8397,-97.3807,1721883600,26.78,30.11,90,1018,2.57,180,0,100,0.23,0,0,[]
2700,26-07-2024,29.4482,-95.0894,1721970000,25.09,26.11,94,1018,3.71,125,0,65,0.85,0,6,[]
2701,26-07-2024,29.3949,-94.9306,1721970000,25.7,26.6,87,1018,6.17,120,0,75,0.28,0,5,[]
2702,26-07-2024,31.82,-94.2,1721970000,22.29,23.16,99,1019,1.81,140,0,100,0,0,115,[]
2703,26-07-2024,31.48,-94.12,1721970000,22.83,23.18,77,1019,2.03,124,0,100,0.51,0,80,[]
2704,26-07-2024,29.8436,-95.3941,1721970000,24.13,25,92,1018,3.09,120,0,100,0,0,22,[]
2705,26-07-2024,31.35,-94.8,1721970000,22.42,23.3,99,1019,4.63,130,0,100,0.16,0,93,[]
2706,26-07-2024,31.26,-94.43,1721970000,22.36,22.71,79,1019,0.45,136,0,100,0.22,0,64,[]
2707,26-07-2024,31.27,-94.47,1721970000,22.71,23.07,78,1019,1.99,123,0,100,0.22,0,73,[]
2708,27-07-2024,27.6002,-97.4298,1722056400,25.96,25.96,89,1014,3.08,162,0,100,1.59,0,5,[]
2709,10-08-2024,35.19,-101.9,1723266000,18.73,18.8,82,1022,0.45,113,1.34,89,0,0,1133,[]
2710,30-08-2024,32.9951,-101.8528,1724994000,24.87,25.19,68,1015,2.48,175,0,98,0.32,0,940,[]
2711,30-08-2024,32.0208,-102.1925,1724994000,22.43,22.84,81,1015,2.06,280,0,0,0,0,867,[]
2712,30-08-2024,32.0325,-102.209,1724994000,22.14,22.52,81,1015,2.06,280,0,0,0,0,872,[]
2713,30-08-2024,31.9824,-102.0499,1724994000,24.91,25.49,78,1015,2.06,280,0,0,0,0,838,[]
2714,30-08-2024,31.7724,-106.4766,1724994000,28.44,27.84,37,1013,3.58,296,5.81,0,0,0,1132,[]
2715,31-08-2024,31.46,-100.47,1725080400,24.41,25,80,1018,1.79,68,2.68,100,0,0,578,[]
2716,01-09-2024,30.91,-99.78,1725166800,24.05,24.83,89,1016,2.21,52,0,8,0,0,586,[]
2717,02-09-2024,29.27,-94.85,1725253200,26.58,26.58,89,1013,1.34,78,4.92,98,2.03,0,4,[]
2718,02-09-2024,32.9052,-101.176,1725253200,20.4,20.79,88,1019,2.9,39,0,100,1.84,0,830,[]
2719,02-09-2024,32.9061,-101.1919,1725253200,20.43,20.83,88,1019,2.9,39,0,100,1.84,0,824,[]
2720,02-09-2024,32.3476,-102.6009,1725253200,21.32,21.57,79,1020,3.6,40,0,100,0.94,0,973,[]
2721,02-09-2024,32.0412,-102.1736,1725253200,22.97,23.36,78,1019,10.8,120,13.38,75,2.32,0,877,[]
2722,02-09-2024,32.6371,-101.4131,1725253200,21.39,22.09,96,1019,2.74,43,0,100,2.21,0,710,[]
2723,02-09-2024,31.9676,-102.3711,1725253200,22.92,23.3,78,1019,10.8,120,13.38,100,2.32,0,914,[]
2724,02-09-2024,32.085,-102.1057,1725253200,21.39,21.99,92,1019,3.16,60,0,100,1.88,0,860,[]
2725,02-09-2024,31.9151,-102.3345,1725253200,22.74,23.16,80,1019,10.8,120,13.38,100,2.32,0,896,[]
2726,02-09-2024,31.9484,-102.4674,1725253200,22.72,23.14,80,1019,3.09,180,0,100,1.55,0,923,[]
2727,02-09-2024,31.9534,-102.451,1725253200,22.78,23.2,80,1019,3.09,180,0,100,1.55,0,923,[]
2728,02-09-2024,31.8919,-102.4356,1725253200,22.62,23.05,81,1019,3.09,180,0,100,1.55,0,901,[]
2729,02-09-2024,31.976,-102.1202,1725253200,23.05,23.45,78,1019,10.8,120,13.38,75,1.88,0,866,[]
2730,02-09-2024,32.41,-99.49,1725253200,20.62,21.14,92,1018,2.06,20,0,75,1.02,0,611,[]
2731,02-09-2024,32.2668,-101.5305,1725253200,21.47,21.76,80,1019,3.09,100,0,0,3.82,0,770,[]
2732,02-09-2024,32.4297,-101.6648,1725253200,21.17,21.77,93,1019,2.98,56,0,100,1.12,0,806,[]
2733,02-09-2024,32.7922,-100.9757,1725253200,20.95,21.63,97,1018,2.9,31,0,100,1.22,0,729,[]
2734,02-09-2024,32.43,-99.76,1725253200,21.85,22.44,90,1018,2.06,20,0,75,12.89,0,534,[]
2735,02-09-2024,31.9014,-102.5028,1725253200,22.08,22.46,81,1019,3.09,180,0,100,1.55,0,915,[]
2736,02-09-2024,31.9722,-102.2612,1725253200,23.15,23.51,76,1019,10.8,120,13.38,75,2.32,0,894,[]
2737,02-09-2024,32.9075,-101.2016,1725253200,20.44,20.84,88,1019,2.9,39,0,100,1.84,0,823,[]
2738,02-09-2024,32.4081,-100.885,1725253200,21.81,22.55,96,1018,2.78,29,0,100,1.59,0,648,[]
2739,02-09-2024,32.0134,-102.182,1725253200,23.01,23.4,78,1019,10.8,120,13.38,75,2.32,0,870,[]
2740,02-09-2024,31.9084,-102.3311,1725253200,22.73,23.15,80,1019,10.8,120,13.38,100,2.32,0,889,[]
2741,02-09-2024,31.9415,-102.1869,1725253200,23.05,23.42,77,1019,10.8,120,13.38,75,2.32,0,874,[]
2742,16-01-2011,28.0114,-97.6987,1295157600,15.9,16.05,96,1016,5.61,152,0,100,0.5,0,35,[]
2743,18-03-2011,32.25,-101.48,1300424400,20.98,20.62,57,1014,6.9,196,0,1,0,0,736,[]
2744,24-04-2011,32.4462,-99.7341,1303621200,22.84,22.98,69,1008,2.1,330,0,75,0,0,527,[]
2745,25-04-2011,33.7092,-96.0305,1303707600,18.63,19,94,1007,1.54,118,0,100,0.9,0,184,[]
2746,25-04-2011,32.1051,-96.4846,1303707600,26.17,26.17,66,1009,8.8,160,11.8,0,0,0,129,[]
2747,25-04-2011,33.4699,-94.4282,1303707600,24.36,24.55,65,1009,5,185,0,100,0,0,116,[]
2748,11-05-2011,31.7203,-99.0057,1305090000,23.37,23.56,69,1005,7.2,150,10.8,40,0,0,418,[]
2749,11-05-2011,31.1206,-97.3722,1305090000,24.08,24.45,73,1008,4.83,156,0,21,0,0,222,[]
2750,11-05-2011,31.0665,-97.4805,1305090000,24.26,24.65,73,1008,5.7,160,8.8,0,0,0,198,[]
2751,11-05-2011,31.5815,-97.1926,1305090000,24.75,24.87,61,1007,6.7,170,9.8,0,0,0,130,[]
2752,11-05-2011,31.13,-97.73,1305090000,25.37,25.87,73,1007,6.7,130,0,0,0,0,273,[]
2753,11-05-2011,31.2182,-97.6396,1305090000,23.98,24.34,73,1007,5.7,160,8.8,0,0,0,202,[]
2754,11-05-2011,31.1344,-97.8418,1305090000,24.41,25.18,87,1007,6.7,130,0,0,0,0,297,[]
2755,12-05-2011,31.1344,-97.8418,1305176400,17.47,17.78,96,1011,5.7,150,0,0,0,0,297,[]
2756,12-05-2011,29.9967,-101.2157,1305176400,23.57,24.05,79,1008,2.92,91,0,0,0,0,557,[]
2757,12-05-2011,29.46,-98.51,1305176400,25.68,26.31,77,1010,7.2,110,10.3,100,0,0,227,[]
2758,12-05-2011,30.2144,-97.6889,1305176400,24.31,24.83,78,1010,3.1,0,0,75,0,0,162,[]
2759,12-05-2011,27.56,-99.49,1305176400,30.44,34.14,62,1007,7.61,124,0,3,0,0,148,[]
2760,20-05-2011,33.5719,-96.2191,1305867600,24.02,24.44,75,1009,5.13,148,0,100,0.11,0,196,[]
2761,20-05-2011,33.7989,-96.0421,1305867600,23.46,23.92,79,1009,4.57,147,0,100,0,0,164,[]
2762,20-05-2011,31.47,-96.07,1305867600,25.87,26.6,80,1008,4.59,138,0,100,0,0,129,[]
2763,20-05-2011,31.6704,-95.7084,1305867600,25.86,26.41,73,1009,3.1,100,0,100,0,0,108,[]
2764,22-05-2011,31.2645,-98.1107,1306040400,25.46,26.2,82,1009,6.9,167,0,53,0,0,329,[]
2765,23-05-2011,32.7362,-97.4345,1306126800,26.33,26.33,64,1008,5.1,150,0,0,0.5,0,222,[]
2766,23-05-2011,32.9027,-96.8568,1306126800,26.35,26.35,58,1008,11.8,170,17,100,1.3,0,172,[]
2767,23-06-2011,26.1767,-98.0018,1308805200,25.62,26.38,82,1012,3.73,110,0,100,0,0,24,[]
2768,11-07-2011,34.3068,-101.32,1310360400,26.27,26.27,41,1012,5.66,171,0,35,0,0,990,[]
2769,11-07-2011,34.3687,-101.3,1310360400,26.3,26.3,41,1012,5.66,171,0,35,0,0,989,[]
2770,19-07-2011,29.94,-93.97,1311051600,27.84,34.27,96,1014,0,0,0,20,0,0,2,[]
2771,22-07-2011,30.53,-103.97,1311310800,24.02,23.97,57,1011,0,0,0,0,0,0,1543,[]
2772,26-07-2011,31.7868,-106.4267,1311656400,30.02,30.08,43,1011,2.6,260,0,100,0,0,1161,[]
2773,28-07-2011,31.4644,-106.1379,1311829200,28.63,29.65,54,1008,1.61,163,0,78,0,0,1094,[]
2774,11-08-2011,33.5945,-101.85,1313038800,29.44,28.53,34,1007,3.6,120,0,75,0,0,976,[]
2775,13-08-2011,31.4123,-100.5071,1313211600,27.67,30.77,76,1011,1.7,133,0,67,0,0,597,[]
2776,13-08-2011,31.417,-100.5208,1313211600,27.61,30.64,76,1011,1.7,133,0,67,0,0,599,[]
2777,13-08-2011,31.403,-100.5235,1313211600,27.71,30.86,76,1011,1.7,133,0,67,0,0,588,[]
2778,13-08-2011,31.4164,-100.5235,1313211600,27.61,30.64,76,1011,1.7,133,0,67,0,0,606,[]
2779,14-08-2011,31.62,-100.45,1313298000,23.47,24.22,90,1016,2.38,92,0,99,0,0,684,[]
2780,17-08-2011,31.7632,-106.357,1313557200,31.4,30.86,36,1011,0,0,0,75,0,0,1183,[]
2781,15-09-2011,31.6806,-106.2,1316062800,20.24,20.04,66,1016,1.92,8,0,96,0,0,1220,[]
2782,08-10-2011,30.7187,-100.8929,1318050000,24.02,24.38,73,1012,10.27,149,0,7,0,0,690,[]
2783,08-10-2011,31.7154,-99.0246,1318050000,24.91,25.05,61,1013,8.8,140,12.4,20,0,0,463,[]
2784,08-10-2011,29.2563,-99.8411,1318050000,25.93,26.62,78,1013,7.2,120,8.8,40,0,0,294,[]
2785,08-10-2011,31.2248,-98.7424,1318050000,24.88,25.3,72,1014,8.33,148,0,25,0,0,378,[]
2786,09-10-2011,31.2248,-98.7424,1318136400,19.34,19.81,95,1013,5.5,121,0,100,1.01,0,378,[]
2787,09-10-2011,29.9925,-100.2228,1318136400,18.59,19.01,96,1010,6.36,181,0,100,1.28,0,711,[]
2788,09-10-2011,29.5737,-98.4348,1318136400,21.87,22.51,92,1012,5.1,127,0,100,0.45,0,243,[]
2789,09-10-2011,29.68,-98.29,1318136400,21.61,22.25,93,1013,5.44,130,0,100,0.22,0,284,[]
2790,09-10-2011,30.81,-98.6,1318136400,19.97,20.42,92,1012,6.75,132,0,100,0.13,0,321,[]
2791,09-01-2012,29.588,-95.7704,1326088800,19.43,19.86,93,1016,5.1,140,0,100,0,0,28,[]
2792,09-01-2012,29.8026,-95.397,1326088800,19,19.57,100,1016,4.1,130,0,100,0,0,26,[]
2793,24-01-2012,31.9429,-98.3266,1327384800,7.66,5.43,69,1017,3.45,141,0,0,0,0,415,[]
2794,25-01-2012,31.9429,-98.3266,1327471200,12.61,12.49,98,1011,3.77,56,0,100,6.64,0,415,[]
2795,24-01-2012,32.5622,-98.0673,1327384800,7.79,5.74,67,1017,3.18,145,0,0,0,0,309,[]
2796,25-01-2012,32.5622,-98.0673,1327471200,11.03,10.77,99,1012,4.9,59,0,100,2.57,0,309,[]
2797,25-01-2012,29.5306,-98.4801,1327471200,20.79,21.43,96,1007,8.2,130,0,100,0.48,0,244,[]
2798,25-01-2012,32.9954,-97.5431,1327471200,10.85,10.58,99,1014,5.28,60,0,100,3.71,0,233,[]
2799,25-01-2012,30.21,-97.77,1327471200,20.03,20.52,93,1008,3.6,150,8.2,100,1.15,0,187,[]
2800,25-01-2012,31.997,-98.3271,1327471200,12.58,12.45,98,1011,3.77,56,0,100,6.64,0,417,[]
2801,25-01-2012,30.08,-97.53,1327471200,19.42,19.85,93,1009,3.6,150,8.2,100,1.03,0,134,[]
2802,25-01-2012,32.9842,-97.0282,1327471200,11.36,11.06,96,1014,6.2,60,0,100,1.93,0,148,[]
2803,25-01-2012,33.4296,-97.3816,1327471200,9.21,6.61,97,1015,4.97,69,0,100,2.88,0,271,[]
2804,25-01-2012,33.0029,-98.0578,1327471200,9.57,7.08,99,1013,4.94,67,0,100,5.08,0,335,[]
2805,25-01-2012,33.4048,-96.8345,1327471200,9.61,7.09,95,1015,5.02,53,0,100,2.88,0,206,[]
2806,25-01-2012,30.1102,-97.3121,1327471200,19.22,19.73,97,1009,3.83,122,0,100,2.33,0,117,[]
2807,25-01-2012,30.35,-97.41,1327471200,17.91,18.29,97,1009,3.68,113,0,100,1.55,0,154,[]
2808,25-01-2012,30.1684,-97.7346,1327471200,19.28,19.69,93,1008,3.6,150,8.2,100,1.15,0,165,[]
2809,25-01-2012,31.1428,-97.8397,1327471200,18.56,18.98,96,1009,4.6,150,0,100,0,0,285,[]
2810,25-01-2012,32.8389,-96.296,1327471200,11.08,10.65,92,1013,6.2,90,0,100,3.34,0,170,[]
2811,25-01-2012,32.5347,-98.1931,1327471200,11.09,10.81,98,1012,4.59,61,0,100,3.54,0,299,[]
2812,25-01-2012,32.8071,-97.217,1327471200,11.27,11.04,99,1013,5.36,54,0,100,3.27,0,174,[]
2813,25-01-2012,31.2237,-96.5958,1327471200,17.46,17.82,98,1011,6.98,138,0,100,5.53,0,153,[]
2814,25-01-2012,33.3776,-95.3119,1327471200,9.94,7.11,95,1016,6.18,94,0,100,1.08,0,111,[]
2815,25-01-2012,29.68,-95.79,1327471200,21.48,22.14,94,1011,6.2,150,0,100,0.22,0,40,[]
2816,25-01-2012,30.0234,-95.4211,1327471200,19.63,20.1,94,1012,6.2,140,0,100,0,0,38,[]
2817,25-01-2012,30.0347,-94.0601,1327471200,18.43,18.7,91,1014,9.8,110,13.4,100,0,0,15,[]
2818,03-02-2012,30.6188,-94.5487,1328248800,19.11,19.56,95,1018,3.45,129,0,100,0,0,75,[]
2819,03-02-2012,30.4909,-94.9226,1328248800,19.34,19.63,88,1017,2.1,130,0,100,0,0,32,[]
2820,03-02-2012,30.5,-95.02,1328248800,19.17,19.44,88,1017,2.1,130,0,100,0,0,61,[]
2821,03-02-2012,30.5481,-96.4249,1328248800,19.66,19.98,88,1016,2.6,160,0,100,0,0,68,[]
2822,03-02-2012,33.6149,-96.2069,1328248800,16.46,16.64,95,1016,5.22,128,0,100,0.3,0,191,[]
2823,03-02-2012,30.8327,-96.6797,1328248800,19.59,20.03,93,1016,4.62,140,0,100,0,0,106,[]
2824,04-02-2012,30.8327,-96.6797,1328335200,18.88,19.23,92,1015,1.49,205,0,100,1.56,0,106,[]
2825,03-02-2012,29.55,-98.57,1328248800,19.4,19.82,93,1014,5.7,130,0,100,0.27,0,298,[]
2826,03-02-2012,29.4629,-98.6437,1328248800,19.6,20.15,97,1014,5.7,130,0,100,0.24,0,244,[]
2827,03-02-2012,29.4852,-98.628,1328248800,19.63,20.18,97,1014,5.7,130,0,100,0.24,0,251,[]
2828,03-02-2012,29.5442,-98.558,1328248800,19.51,19.94,93,1014,5.7,130,0,100,0.27,0,286,[]
2829,03-02-2012,30.5954,-97.4515,1328248800,19.22,19.63,93,1015,4.43,142,0,100,0,0,188,[]
2830,03-02-2012,29.4743,-98.6515,1328248800,19.64,20.19,97,1014,5.7,130,0,100,0.24,0,244,[]
2831,03-02-2012,30.8864,-96.2849,1328248800,19.51,19.94,93,1016,4.77,139,0,100,0,0,106,[]
2832,04-02-2012,30.8864,-96.2849,1328335200,19.26,19.67,93,1016,1.22,135,0,100,2.17,0,106,[]
2833,03-02-2012,29.4941,-98.4407,1328248800,20.02,20.51,93,1014,5.7,130,0,100,0.27,0,243,[]
2834,04-02-2012,30.7357,-97.2688,1328335200,18.79,19.1,91,1015,3.11,201,0,100,1.11,0,152,[]
2835,04-02-2012,30.0442,-97.7911,1328335200,18.88,19.23,92,1015,1.5,180,0,100,4.99,0,194,[]
2836,04-02-2012,29.9873,-98.0635,1328335200,18.61,19.03,96,1015,1.49,152,0,100,4.37,0,259,[]
2837,04-02-2012,30.56,-97.46,1328335200,18.54,18.9,94,1015,2.92,176,0,100,1.96,0,188,[]
2838,04-02-2012,27.8319,-98.031,1328335200,22.1,22.79,93,1013,5.1,160,0,100,0,0,63,[]
2839,05-02-2012,27.946,-97.8326,1328421600,11.1,10.51,86,1023,5.91,8,0,100,0.69,0,24,[]
2840,15-02-2012,30.3105,-96.0878,1329285600,14.31,14.2,92,1015,4.04,128,0,100,0,0,56,[]
2841,15-02-2012,30.4556,-96.1705,1329285600,14.2,14.05,91,1014,4.97,137,0,98,0,0,78,[]
2842,18-02-2012,29.51,-98.45,1329544800,13.67,13.6,96,1012,3.1,40,0,100,0,0,244,[]
2843,18-02-2012,30.75,-98.67,1329544800,11.62,11.27,93,1014,3.1,40,0,100,1.94,0,308,[]
2844,18-02-2012,30.2016,-97.803,1329544800,13.3,13.11,93,1013,2.6,70,0,100,3.87,0,216,[]
2845,18-02-2012,30.0705,-96.455,1329544800,15.53,15.57,93,1012,4.6,90,0,100,3.69,0,89,[]
2846,18-02-2012,30.4229,-96.0739,1329544800,15.02,15.01,93,1013,3.63,78,0,100,2.59,0,99,[]
2847,18-02-2012,29.6071,-95.745,1329544800,16.72,16.95,96,1012,4.3,94,0,100,2.5,0,31,[]
2848,11-03-2012,31.9414,-94.6792,1331445600,11.72,11.17,85,1021,4.03,109,0,100,0.94,0,182,[]
2849,11-03-2012,31.2921,-94.6676,1331445600,12.56,12.01,82,1020,5,90,0,100,0.92,0,87,[]
2850,19-03-2012,32.8583,-96.703,1332133200,19.98,20.15,81,1012,7.2,160,0,100,0,0,161,[]
2851,20-03-2012,32.8583,-96.703,1332219600,13.87,13.82,96,1007,5,330,0,100,1.78,0,161,[]
2852,19-03-2012,30.17,-99.19,1332133200,18.71,19.06,93,1010,8.11,159,0,98,0,0,643,[]
2853,19-03-2012,30.06,-99.16,1332133200,19.65,19.76,80,1010,7.2,160,10.3,100,0,0,509,[]
2854,19-03-2012,31.55,-97.62,1332133200,20.91,21.33,87,1011,7.83,161,0,60,0,0,301,[]
2855,19-03-2012,33.7132,-96.2622,1332133200,22.08,22.33,76,1012,5.33,176,0,83,0,0,169,[]
2856,19-03-2012,30.08,-99.24,1332133200,19.44,19.53,80,1010,7.2,160,10.3,100,0,0,541,[]
2857,19-03-2012,31.2034,-97.4501,1332133200,20.43,20.75,85,1011,9.3,160,11.3,100,0,0,222,[]
2858,20-03-2012,31.2034,-97.4501,1332219600,15.43,15.38,90,1005,10,330,0,100,4.1,0,222,[]
2859,19-03-2012,29.8,-99.32,1332133200,19.86,20.38,95,1010,6.01,143,0,100,0,0,492,[]
2860,19-03-2012,33.6868,-96.3652,1332133200,22.15,22.41,76,1012,5.33,176,0,83,0,0,166,[]
2861,20-03-2012,33.6868,-96.3652,1332219600,16.74,16.92,94,1006,3.21,211,0,100,5.77,0,166,[]
2862,19-03-2012,29.94,-99.14,1332133200,19.33,19.41,80,1010,7.2,160,10.3,100,0,0,527,[]
2863,19-03-2012,29.91,-99.2,1332133200,18.9,18.93,80,1010,7.2,160,10.3,100,0,0,610,[]
2864,19-03-2012,31.6734,-97.3059,1332133200,21.47,21.89,85,1011,6.2,160,0,40,0,0,186,[]
2865,20-03-2012,31.6734,-97.3059,1332219600,15.9,15.97,93,1006,7.2,300,0,100,12.7,0,186,[]
2866,19-03-2012,30.66,-98.37,1332133200,20.79,20.94,77,1010,8,160,0,100,0,0,370,[]
2867,19-03-2012,31.4639,-98.1107,1332133200,19.99,20.32,87,1010,8.43,160,0,36,0,0,415,[]
2868,20-03-2012,31.4639,-98.1107,1332219600,12.88,12.55,89,1006,2.83,354,0,100,9.85,0,415,[]
2869,20-03-2012,33.0997,-96.8143,1332219600,15.06,14.95,89,1007,3.39,257,0,100,1.96,0,224,[]
2870,20-03-2012,29.71,-99.07,1332219600,18.13,18.51,96,1005,3.39,150,0,92,5.42,0,409,[]
2871,20-03-2012,29.63,-99.33,1332219600,17,17.26,96,1005,0.5,269,0,95,4.47,0,557,[]
2872,20-03-2012,30.9294,-98.1986,1332219600,14.29,14.05,87,1005,5.7,320,8.2,100,15.43,0,423,[]
2873,20-03-2012,29.83,-99.25,1332219600,15.91,16.09,97,1005,1.56,275,0,100,10.16,0,506,[]
2874,20-03-2012,29.64,-99.55,1332219600,17.41,17.71,96,1005,2.83,316,0,100,5.65,0,428,[]
2875,20-03-2012,30.5533,-98.2782,1332219600,14.74,14.88,100,1005,5.7,320,11.3,100,18.3,0,264,[]
2876,20-03-2012,30.76,-98.06,1332219600,14.46,14.31,90,1005,8,10,0,100,13.31,0,369,[]
2877,20-03-2012,30.79,-98.22,1332219600,13.7,13.48,90,1005,8,10,0,100,23.4,0,440,[]
2878,20-03-2012,30.76,-98.03,1332219600,14.75,14.71,93,1005,6.2,350,9.3,100,13.31,0,343,[]
2879,20-03-2012,30.65,-98.79,1332219600,12.74,12.5,93,1005,5.7,320,0,100,10.96,0,422,[]
2880,20-03-2012,29.8,-98.71,1332219600,18.6,19,95,1005,5.62,146,0,99,3.8,0,440,[]
2881,20-03-2012,29.9,-97.79,1332219600,21.12,21.66,91,1005,5.96,171,0,100,0.7,0,186,[]
2882,20-03-2012,30.83,-98.2,1332219600,13.88,13.67,90,1005,8,10,0,100,18.55,0,449,[]
2883,20-03-2012,30.2328,-97.8582,1332219600,20.61,20.84,81,1005,4.6,160,12.9,100,0.85,0,251,[]
2884,20-03-2012,29.5494,-98.5711,1332219600,20.96,21.51,92,1005,9.3,150,12.4,100,0.96,0,299,[]
2885,20-03-2012,32.135,-96.6083,1332219600,17.08,17.32,95,1006,4.15,182,0,100,13.18,0,138,[]
2886,20-03-2012,30.78,-98.64,1332219600,13.65,13.5,93,1005,5.7,320,0,100,2.3,0,328,[]
2887,20-03-2012,30.82,-97.93,1332219600,16.34,16.51,95,1005,6.78,165,0,100,13.31,0,317,[]
2888,20-03-2012,29.4175,-98.1314,1332219600,22.11,22.57,84,1005,9.3,160,11.8,100,0.8,0,156,[]
2889,20-03-2012,31.2,-97.3,1332219600,15.39,15.36,91,1005,10,330,0,100,11.63,0,215,[]
2890,20-03-2012,31.4136,-97.1768,1332219600,16.83,16.71,82,1005,2.6,320,0,100,12.36,0,181,[]
2891,20-03-2012,32.6535,-96.5753,1332219600,14.03,13.94,94,1006,3,20,0,100,4.57,0,133,[]
2892,20-03-2012,30.68,-98.49,1332219600,15.37,15.29,89,1005,3.42,155,0,100,14.06,0,276,[]
2893,20-03-2012,30.62,-98.31,1332219600,13.39,13.37,99,1005,8,10,0,100,12.52,0,277,[]
2894,20-03-2012,32.1991,-96.3474,1332219600,17.32,17.54,93,1007,4,120,0,100,16.61,0,118,[]
2895,20-03-2012,30.13,-97.31,1332219600,22.2,22.67,84,1005,5.46,164,0,97,0.12,0,130,[]
2896,20-03-2012,29.6794,-98.0545,1332219600,21.64,22.11,86,1005,8.8,160,13.4,100,0.82,0,192,[]
2897,20-03-2012,29.52,-97.38,1332219600,22.66,23.2,85,1005,6.03,167,0,100,0,0,98,[]
2898,20-03-2012,31.9011,-95.8667,1332219600,20.71,21.26,93,1007,5.63,173,0,100,1.79,0,84,[]
2899,20-03-2012,30.49,-97.01,1332219600,21.96,22.46,86,1005,5.25,150,0,99,0,0,146,[]
2900,20-03-2012,32.6859,-95.5028,1332219600,20.21,20.45,83,1007,3,200,0,100,2.77,0,143,[]
2901,20-03-2012,30.09,-97.5,1332219600,22.01,22.46,84,1005,5.85,169,0,97,0.34,0,136,[]
2902,20-03-2012,32.1421,-95.3162,1332219600,21.02,21.48,88,1008,6.08,170,0,100,0.45,0,152,[]
2903,20-03-2012,32.59,-95.82,1332219600,18.76,19.2,96,1007,6.12,177,0,100,6.59,0,156,[]
2904,20-03-2012,32.21,-95.32,1332219600,21.2,21.54,83,1008,6.7,150,0,100,0.45,0,141,[]
2905,20-03-2012,32.7779,-95.4563,1332219600,20.69,20.98,83,1007,3,200,0,100,2.77,0,122,[]
2906,20-03-2012,32.9206,-95.4159,1332219600,20.34,20.96,97,1007,6.24,174,0,100,5.26,0,140,[]
2907,20-03-2012,32.8392,-95.4582,1332219600,20.54,20.82,83,1007,3,200,0,100,2.77,0,133,[]
2908,20-03-2012,32.93,-95.29,1332219600,20.32,20.81,92,1007,5.94,171,0,100,0.82,0,148,[]
2909,20-03-2012,32.7756,-95.4571,1332219600,20.69,20.98,83,1007,3,200,0,100,2.77,0,123,[]
2910,20-03-2012,29.9697,-97.0532,1332219600,22.46,22.93,83,1005,8,160,0,98,0,0,90,[]
2911,20-03-2012,29.71,-98.06,1332219600,21.62,22.08,86,1005,8.8,160,13.4,100,0.82,0,202,[]
2912,20-03-2012,29.5524,-97.2971,1332219600,22.76,23.31,85,1005,6.32,162,0,98,0,0,84,[]
2913,20-03-2012,33.1939,-95.2367,1332219600,20.82,21.44,95,1007,6.2,167,0,100,1.55,0,136,[]
2914,20-03-2012,32.6848,-95.5035,1332219600,20.27,20.52,83,1007,3,200,0,100,2.77,0,140,[]
2915,20-03-2012,29.5662,-96.9729,1332219600,22.46,22.98,85,1005,6.95,157,0,98,0,0,117,[]
2916,20-03-2012,32.4669,-95.4013,1332219600,20.85,21.16,83,1007,6.7,150,0,100,2.18,0,132,[]
2917,20-03-2012,33.1931,-95.2353,1332219600,20.82,21.44,95,1007,6.2,167,0,100,1.55,0,139,[]
2918,20-03-2012,32.6075,-95.51,1332219600,20.2,20.44,83,1007,3,200,0,100,2.18,0,118,[]
2919,20-03-2012,32.11,-94.8,1332219600,22.08,22.12,68,1008,8.7,160,12.3,100,0,0,131,[]
2920,20-03-2012,30.1511,-94.26,1332219600,22.89,23.51,87,1009,8.2,140,11.8,100,0,0,11,[]
2921,21-03-2012,30.1511,-94.26,1332306000,15.02,15.01,93,1011,4,360,0,100,4.82,0,11,[]
